Score,System
0.125,GitSum
0.2051282051,GitSum
0.3333333333,GitSum
0.6382978723,GitSum
0.2,GitSum
0.1714285714,GitSum
0.7058823529,GitSum
0.2857142857,GitSum
0.05970149254,GitSum
0.4705882353,GitSum
0.0701754386,GitSum
0.126984127,GitSum
0.4444444444,GitSum
0.06896551724,GitSum
0.375,GitSum
0.1142857143,GitSum
0.4615384615,GitSum
0.8,GitSum
0,GitSum
0.4210526316,GitSum
0.5882352941,GitSum
0.2857142857,GitSum
0.09090909091,GitSum
0,GitSum
0.1,GitSum
0.05128205128,GitSum
0.1428571429,GitSum
0.1754385965,GitSum
0.1714285714,GitSum
0.4166666667,GitSum
0,GitSum
1,GitSum
0.5,GitSum
0.09836065574,GitSum
0,GitSum
0.2121212121,GitSum
0.1428571429,GitSum
0.08510638298,GitSum
1,GitSum
0.8,GitSum
0.9090909091,GitSum
0.2285714286,GitSum
0.2380952381,GitSum
0.1290322581,GitSum
0.1111111111,GitSum
0.9523809524,GitSum
0.1176470588,GitSum
0.2608695652,GitSum
0.1454545455,GitSum
0.07407407407,GitSum
0.9523809524,GitSum
0.1538461538,GitSum
0.2278481013,GitSum
1,GitSum
0.5217391304,GitSum
0.07407407407,GitSum
0.7,GitSum
1,GitSum
0.07142857143,GitSum
0.6896551724,GitSum
0.08571428571,GitSum
0.1935483871,GitSum
0,GitSum
0.24,GitSum
0.3529411765,GitSum
0.6666666667,GitSum
0.7,GitSum
0.1379310345,GitSum
0.16,GitSum
0.05882352941,GitSum
0.8888888889,GitSum
0.7333333333,GitSum
1,GitSum
0.1333333333,GitSum
0.5128205128,GitSum
0.8181818182,GitSum
0.1904761905,GitSum
0.380952381,GitSum
0.3448275862,GitSum
0.2790697674,GitSum
0,GitSum
0.2105263158,GitSum
0.7142857143,GitSum
0.09523809524,GitSum
0,GitSum
0.2564102564,GitSum
0.2222222222,GitSum
0.5074626866,GitSum
0.1538461538,GitSum
1,GitSum
0.4680851064,GitSum
0.3225806452,GitSum
0.3243243243,GitSum
0.08,GitSum
0.3111111111,GitSum
0,GitSum
0.05555555556,GitSum
0.7857142857,GitSum
0.3404255319,GitSum
0.2222222222,GitSum
0.8181818182,GitSum
0.08,GitSum
0.2571428571,GitSum
0.3703703704,GitSum
0.4615384615,GitSum
0.09523809524,GitSum
0.1875,GitSum
0,GitSum
0.4347826087,GitSum
0.5,GitSum
0.3076923077,GitSum
0.1290322581,GitSum
0.2222222222,GitSum
0.1538461538,GitSum
0,GitSum
0.07766990291,GitSum
0.1153846154,GitSum
1,GitSum
1,GitSum
0.1818181818,GitSum
0.2,GitSum
0.09345794393,GitSum
0.2127659574,GitSum
0.8571428571,GitSum
0.213592233,GitSum
0.2325581395,GitSum
0.25,GitSum
0,GitSum
0.08695652174,GitSum
0,GitSum
0.5,GitSum
0.1379310345,GitSum
0.2564102564,GitSum
0.1538461538,GitSum
0.25,GitSum
0.303030303,GitSum
0.4444444444,GitSum
0.06896551724,GitSum
0.3548387097,GitSum
0.7692307692,GitSum
0.2068965517,GitSum
0.4166666667,GitSum
0.3243243243,GitSum
0.32,GitSum
0.1,GitSum
0.08510638298,GitSum
0.7096774194,GitSum
0.25,GitSum
0.4186046512,GitSum
0.2608695652,GitSum
1,GitSum
0.1,GitSum
1,GitSum
0.5185185185,GitSum
0.1333333333,GitSum
0.1639344262,GitSum
0,GitSum
0.6222222222,GitSum
0.2,GitSum
1,GitSum
0.1176470588,GitSum
0.2380952381,GitSum
0,GitSum
0.08823529412,GitSum
0.2702702703,GitSum
0.5,GitSum
0.75,GitSum
0.5789473684,GitSum
0.25,GitSum
0.5,GitSum
0.2857142857,GitSum
0.2222222222,GitSum
0.85,GitSum
0,GitSum
0.375,GitSum
0,GitSum
0.06666666667,GitSum
0.2978723404,GitSum
0.375,GitSum
1,GitSum
0.9166666667,GitSum
0.1632653061,GitSum
0,GitSum
0.1,GitSum
0.3333333333,GitSum
0.09523809524,GitSum
0.6315789474,GitSum
0,GitSum
0.487804878,GitSum
0.5454545455,GitSum
0.3111111111,GitSum
0.2666666667,GitSum
0.05714285714,GitSum
0.4,GitSum
0.1777777778,GitSum
0.7407407407,GitSum
0.5714285714,GitSum
0.1333333333,GitSum
0.7619047619,GitSum
0.8235294118,GitSum
0.3333333333,GitSum
0.303030303,GitSum
0,GitSum
0.5161290323,GitSum
1,GitSum
0.6153846154,GitSum
0.4666666667,GitSum
0.6,GitSum
0.1176470588,GitSum
0.3243243243,GitSum
0.2727272727,GitSum
0.09090909091,GitSum
0,GitSum
0.1212121212,GitSum
0.1481481481,GitSum
0.09090909091,GitSum
0.05714285714,GitSum
0.08333333333,GitSum
0.5714285714,GitSum
0.2,GitSum
0.4,GitSum
0.6296296296,GitSum
0.4444444444,GitSum
1,GitSum
0.06779661017,GitSum
0,GitSum
0,GitSum
0.8571428571,GitSum
0.32,GitSum
0.1587301587,GitSum
0.09523809524,GitSum
0.8333333333,GitSum
0.4047619048,GitSum
0.9285714286,GitSum
0.1818181818,GitSum
0.5217391304,GitSum
0.6666666667,GitSum
1,GitSum
0.08823529412,GitSum
0.05263157895,GitSum
0.8780487805,GitSum
1,GitSum
0.4666666667,GitSum
0.1481481481,GitSum
0,GitSum
0.06666666667,GitSum
0.2028985507,GitSum
0.05,GitSum
0.1621621622,GitSum
0.4137931034,GitSum
0.2142857143,GitSum
0.8888888889,GitSum
1,GitSum
0.8888888889,GitSum
0.7142857143,GitSum
0,GitSum
0.08695652174,GitSum
0.2666666667,GitSum
0.8333333333,GitSum
0.05555555556,GitSum
0.3333333333,GitSum
0.09090909091,GitSum
0.4897959184,GitSum
0.2790697674,GitSum
0.2666666667,GitSum
0.8717948718,GitSum
0.1052631579,GitSum
0.2637362637,GitSum
0,GitSum
0.2162162162,GitSum
0.1739130435,GitSum
0.8695652174,GitSum
0.347826087,GitSum
0.48,GitSum
0.3888888889,GitSum
0.2823529412,GitSum
1,GitSum
0.6153846154,GitSum
0.5882352941,GitSum
0.5333333333,GitSum
0.2173913043,GitSum
0.2222222222,GitSum
0.75,GitSum
0.2,GitSum
0,GitSum
0.9565217391,GitSum
0.6206896552,GitSum
0.7407407407,GitSum
0.5151515152,GitSum
0.1481481481,GitSum
0.9230769231,GitSum
0.2352941176,GitSum
0.2222222222,GitSum
0,GitSum
0.6956521739,GitSum
0.85,GitSum
0,GitSum
1,GitSum
0.16,GitSum
0.3783783784,GitSum
0,GitSum
0.2448979592,GitSum
0.2666666667,GitSum
0.6,GitSum
0.3636363636,GitSum
1,GitSum
0,GitSum
0.2056074766,GitSum
0.3076923077,GitSum
0.5405405405,GitSum
0.08333333333,GitSum
0.08,GitSum
0.4,GitSum
0.4489795918,GitSum
0,GitSum
0.2,GitSum
0,GitSum
0.1754385965,GitSum
0.358974359,GitSum
0.9090909091,GitSum
0.1904761905,GitSum
0.4615384615,GitSum
0,GitSum
0.1428571429,GitSum
0.6875,GitSum
0.3076923077,GitSum
0.2173913043,GitSum
0,GitSum
0.6666666667,GitSum
0.1666666667,GitSum
0.5,GitSum
0.7058823529,GitSum
0.7142857143,GitSum
0.303030303,GitSum
0.6666666667,GitSum
0.2285714286,GitSum
0.2105263158,GitSum
0.1818181818,GitSum
0.8,GitSum
0.4137931034,GitSum
0.8351648352,GitSum
0.1509433962,GitSum
0,GitSum
0.1,GitSum
0.1764705882,GitSum
0.6666666667,GitSum
0.5714285714,GitSum
0.1428571429,GitSum
0,GitSum
0.5833333333,GitSum
0.09677419355,GitSum
0.2162162162,GitSum
0,GitSum
1,GitSum
0.06666666667,GitSum
0.4615384615,GitSum
0,GitSum
0.1538461538,GitSum
0.1894736842,GitSum
0,GitSum
0.2820512821,GitSum
0.1935483871,GitSum
0.8888888889,GitSum
0.2580645161,GitSum
0.09302325581,GitSum
0.2051282051,GitSum
0.5333333333,GitSum
0.1739130435,GitSum
0,GitSum
0.1212121212,GitSum
0.1333333333,GitSum
0.8965517241,GitSum
0.5238095238,GitSum
0.1153846154,GitSum
0.2608695652,GitSum
0,GitSum
0.4444444444,GitSum
0.1538461538,GitSum
0.3636363636,GitSum
0.3,GitSum
0.2142857143,GitSum
0.1176470588,GitSum
0.96,GitSum
0.3225806452,GitSum
0.2307692308,GitSum
0.1818181818,GitSum
0.3333333333,GitSum
0.2068965517,GitSum
0.2352941176,GitSum
0.5,GitSum
0.08333333333,GitSum
0.125,GitSum
0.1081081081,GitSum
0.24,GitSum
0.45,GitSum
0.5185185185,GitSum
0.4571428571,GitSum
0.1428571429,GitSum
0.08695652174,GitSum
0.1923076923,GitSum
0.08333333333,GitSum
1,GitSum
0.2448979592,GitSum
0.07407407407,GitSum
0.6349206349,GitSum
0.1111111111,GitSum
0.6,GitSum
0.4285714286,GitSum
0.6666666667,GitSum
0.08333333333,GitSum
0.303030303,GitSum
0.3111111111,GitSum
1,GitSum
0,GitSum
0,GitSum
0.4166666667,GitSum
0.8695652174,GitSum
0.05128205128,GitSum
0.4705882353,GitSum
0.2727272727,GitSum
0.2285714286,GitSum
0.4390243902,GitSum
0.3428571429,GitSum
0.2089552239,GitSum
0.3,GitSum
0.3888888889,GitSum
0.09523809524,GitSum
0.1818181818,GitSum
0.1621621622,GitSum
0.2105263158,GitSum
0.2272727273,GitSum
0.6060606061,GitSum
0.1666666667,GitSum
0,GitSum
0.125,GitSum
0.2941176471,GitSum
0.4285714286,GitSum
0.2307692308,GitSum
0.2,GitSum
0.05882352941,GitSum
0.2857142857,GitSum
0.1333333333,GitSum
0.1886792453,GitSum
0,GitSum
0.25,GitSum
0.4444444444,GitSum
0.8571428571,GitSum
0.2608695652,GitSum
0.1917808219,GitSum
0.32,GitSum
0.5882352941,GitSum
0.1866666667,GitSum
0.08695652174,GitSum
0.8421052632,GitSum
0.5714285714,GitSum
0.375,GitSum
0.2857142857,GitSum
0.1904761905,GitSum
0,GitSum
0.1785714286,GitSum
0.08695652174,GitSum
0.1851851852,GitSum
0.2857142857,GitSum
0,GitSum
0.5714285714,GitSum
0.115942029,GitSum
0,GitSum
0.2222222222,GitSum
0,GitSum
0.8888888889,GitSum
0.45,GitSum
0.1904761905,GitSum
0.1818181818,GitSum
0.92,GitSum
0.6666666667,GitSum
0.1408450704,GitSum
0.1428571429,GitSum
0.1851851852,GitSum
0.4166666667,GitSum
0.2666666667,GitSum
0.2,GitSum
0.25,GitSum
0.3846153846,GitSum
0.8888888889,GitSum
0.7272727273,GitSum
0.4615384615,GitSum
0.4375,GitSum
0.3859649123,GitSum
0.1666666667,GitSum
0.4666666667,GitSum
1,GitSum
0.125,GitSum
0.1176470588,GitSum
0.4,GitSum
0,GitSum
0.2295081967,GitSum
0.5555555556,GitSum
0.1818181818,GitSum
0.6315789474,GitSum
0.8571428571,GitSum
0.5925925926,GitSum
0.1568627451,GitSum
0,GitSum
0.125,GitSum
0.1142857143,GitSum
0.16,GitSum
0.3125,GitSum
0,GitSum
0.05,GitSum
0.1333333333,GitSum
0,GitSum
0.1379310345,GitSum
0.4347826087,GitSum
0.2307692308,GitSum
0,GitSum
0.4545454545,GitSum
0.6,GitSum
0.2857142857,GitSum
0.7692307692,GitSum
0.1,GitSum
0.4166666667,GitSum
0.0487804878,GitSum
0.1111111111,GitSum
0.375,GitSum
0.1875,GitSum
0.1960784314,GitSum
0.2352941176,GitSum
0,GitSum
0.1818181818,GitSum
0.5,GitSum
0.5806451613,GitSum
0.09523809524,GitSum
0.2,GitSum
0.8666666667,GitSum
0,GitSum
0.4,GitSum
0.8148148148,GitSum
0.6666666667,GitSum
0.1578947368,GitSum
0.8333333333,GitSum
1,GitSum
0.4375,GitSum
0.1176470588,GitSum
1,GitSum
0.48,GitSum
0.1315789474,GitSum
0.2727272727,GitSum
0,GitSum
0.4347826087,GitSum
0.8333333333,GitSum
0.1538461538,GitSum
0,GitSum
0.04166666667,GitSum
0.08333333333,GitSum
0.2702702703,GitSum
0.3555555556,GitSum
0.09523809524,GitSum
0.303030303,GitSum
0.32,GitSum
1,GitSum
0.05714285714,GitSum
0,GitSum
0.8235294118,GitSum
0.6470588235,GitSum
0.1290322581,GitSum
0.0487804878,GitSum
0.08888888889,GitSum
0.7692307692,GitSum
0,GitSum
0.1621621622,GitSum
0,GitSum
0.170212766,GitSum
0.2666666667,GitSum
0.02777777778,GitSum
0.08,GitSum
0.8888888889,GitSum
0.09090909091,GitSum
1,Metagente
1,Metagente
0.9714285714,Metagente
0.3636363636,Metagente
0.4210526316,Metagente
0.4285714286,Metagente
0.1481481481,Metagente
0.9090909091,Metagente
0.5573770492,Metagente
1,Metagente
0,Metagente
0.4210526316,Metagente
0.1875,Metagente
0.7058823529,Metagente
0.9411764706,Metagente
0.4230769231,Metagente
0.7222222222,Metagente
0.2857142857,Metagente
0.2,Metagente
0.7692307692,Metagente
0.3846153846,Metagente
0.2424242424,Metagente
0.9,Metagente
0.6666666667,Metagente
0.6666666667,Metagente
0.8888888889,Metagente
0.6666666667,Metagente
0.125,Metagente
0.4761904762,Metagente
0.375,Metagente
0.6086956522,Metagente
1,Metagente
0.5185185185,Metagente
0.2,Metagente
0.4444444444,Metagente
0.6666666667,Metagente
0.375,Metagente
0.5454545455,Metagente
0.6153846154,Metagente
0.1666666667,Metagente
0.4,Metagente
0.4,Metagente
0.2352941176,Metagente
0.1860465116,Metagente
0.3571428571,Metagente
0.32,Metagente
0.3076923077,Metagente
1,Metagente
0.3636363636,Metagente
0.6666666667,Metagente
0.2962962963,Metagente
0.09090909091,Metagente
0.8571428571,Metagente
0.9230769231,Metagente
0.5714285714,Metagente
0.4210526316,Metagente
0.9230769231,Metagente
0.3,Metagente
0.2777777778,Metagente
0.24,Metagente
0.1428571429,Metagente
0.75,Metagente
0.3333333333,Metagente
0.09523809524,Metagente
0.2222222222,Metagente
0.4827586207,Metagente
0.4,Metagente
0.4347826087,Metagente
0.5714285714,Metagente
0.4444444444,Metagente
0.3,Metagente
0.1538461538,Metagente
0.3333333333,Metagente
0.5,Metagente
1,Metagente
1,Metagente
0.1428571429,Metagente
0.2307692308,Metagente
0.1818181818,Metagente
0.3225806452,Metagente
0.1666666667,Metagente
0.1052631579,Metagente
0.25,Metagente
0.1694915254,Metagente
1,Metagente
0.4680851064,Metagente
0.6315789474,Metagente
0.8333333333,Metagente
1,Metagente
0.8,Metagente
0.2666666667,Metagente
0.5,Metagente
1,Metagente
0.2285714286,Metagente
0.56,Metagente
0.1333333333,Metagente
0.125,Metagente
0,Metagente
0.5454545455,Metagente
0.1818181818,Metagente
0.6666666667,Metagente
0.2727272727,Metagente
0.2222222222,Metagente
0.7272727273,Metagente
0.1818181818,Metagente
0.5714285714,Metagente
0.25,Metagente
0.9523809524,Metagente
0.5714285714,Metagente
1,Metagente
0.5454545455,Metagente
0.3157894737,Metagente
0.3333333333,Metagente
0.6153846154,Metagente
0.2608695652,Metagente
0.6666666667,Metagente
1,Metagente
0.25,Metagente
0.4347826087,Metagente
0.4285714286,Metagente
0.2307692308,Metagente
0.6666666667,Metagente
0.7142857143,Metagente
0.2631578947,Metagente
0.1111111111,Metagente
1,Metagente
0.25,Metagente
1,Metagente
0.1818181818,Metagente
0.7692307692,Metagente
0.8888888889,Metagente
0.7272727273,Metagente
1,Metagente
0.7586206897,Metagente
0.7692307692,Metagente
0.32,Metagente
0.9473684211,Metagente
0.5925925926,Metagente
1,Metagente
0.380952381,Metagente
0,Metagente
0.4615384615,Metagente
0.3333333333,Metagente
0.5925925926,Metagente
0.625,Metagente
0.3529411765,Metagente
0.4444444444,Metagente
0.2916666667,Metagente
0.1739130435,Metagente
1,Metagente
0.2857142857,Metagente
1,Metagente
0.1176470588,Metagente
0.2,Metagente
0.3076923077,Metagente
0.2727272727,Metagente
0.5714285714,Metagente
0.5454545455,Metagente
0.1538461538,Metagente
0.07407407407,Metagente
1,Metagente
0.2142857143,Metagente
0.2857142857,Metagente
0.16,Metagente
1,Metagente
1,Metagente
0.1052631579,Metagente
0.6153846154,Metagente
0.25,Metagente
0.5161290323,Metagente
0.9333333333,Metagente
0.3157894737,Metagente
0.3333333333,Metagente
0.5714285714,Metagente
0.1052631579,Metagente
0.2,Metagente
0.1132075472,Metagente
1,Metagente
1,Metagente
0.5294117647,Metagente
0.4347826087,Metagente
0.9090909091,Metagente
0.9333333333,Metagente
1,Metagente
0.1142857143,Metagente
0.1818181818,Metagente
0.2727272727,Metagente
0.9411764706,Metagente
0.6666666667,Metagente
0.1428571429,Metagente
1,Metagente
0.1666666667,Metagente
0.3333333333,Metagente
0.2857142857,Metagente
1,Metagente
0.7826086957,Metagente
0.4,Metagente
0.2777777778,Metagente
0.5,Metagente
0.2857142857,Metagente
0.2857142857,Metagente
0.3,Metagente
0.7692307692,Metagente
0.625,Metagente
0.2,Metagente
0.5517241379,Metagente
0,Metagente
0.3076923077,Metagente
0.2857142857,Metagente
0.8,Metagente
0.4615384615,Metagente
0.125,Metagente
0.4705882353,Metagente
1,Metagente
0.962962963,Metagente
0.8571428571,Metagente
0.8888888889,Metagente
0.6666666667,Metagente
0.2222222222,Metagente
0.2424242424,Metagente
0.5454545455,Metagente
0.7333333333,Metagente
0.875,Metagente
0.2608695652,Metagente
0.1666666667,Metagente
0.2857142857,Metagente
1,Metagente
0.1052631579,Metagente
0.5714285714,Metagente
0.1818181818,Metagente
0.8888888889,Metagente
0.25,Metagente
0.7333333333,Metagente
0.8095238095,Metagente
0.1935483871,Metagente
0.125,Metagente
0.6666666667,Metagente
1,Metagente
0.1666666667,Metagente
0.3333333333,Metagente
0.2857142857,Metagente
0.2222222222,Metagente
0.875,Metagente
0.9,Metagente
0.16,Metagente
0.1290322581,Metagente
0.1428571429,Metagente
0.5833333333,Metagente
0.2608695652,Metagente
0.6666666667,Metagente
0.48,Metagente
0.2264150943,Metagente
0.125,Metagente
0.1212121212,Metagente
0.4705882353,Metagente
1,Metagente
0.3636363636,Metagente
1,Metagente
0.9230769231,Metagente
0.9333333333,Metagente
0.4,Metagente
0.09090909091,Metagente
0.8235294118,Metagente
0.6153846154,Metagente
0.9333333333,Metagente
1,Metagente
0.1333333333,Metagente
0.4285714286,Metagente
0.3225806452,Metagente
1,Metagente
0.1739130435,Metagente
0.4210526316,Metagente
1,Metagente
0.2,Metagente
0.16,Metagente
0.2068965517,Metagente
0.5714285714,Metagente
0.16,Metagente
0.4166666667,Metagente
0.2222222222,Metagente
0.8421052632,Metagente
0.8888888889,Metagente
0.3,Metagente
0.3636363636,Metagente
0.6428571429,Metagente
0.7272727273,Metagente
0.2857142857,Metagente
0.4242424242,Metagente
0.5833333333,Metagente
0,Metagente
0.4848484848,Metagente
1,Metagente
0.3333333333,Metagente
0.380952381,Metagente
0.5882352941,Metagente
1,Metagente
0.75,Metagente
0.6086956522,Metagente
1,Metagente
0.3,Metagente
0,Metagente
0.125,Metagente
0.1875,Metagente
0.4166666667,Metagente
0.3684210526,Metagente
1,Metagente
0.5714285714,Metagente
0.8571428571,Metagente
0.375,Metagente
0.375,Metagente
0.2608695652,Metagente
1,Metagente
0.7619047619,Metagente
1,Metagente
0.25,Metagente
0.3636363636,Metagente
0.25,Metagente
1,Metagente
0.9523809524,Metagente
0.4615384615,Metagente
0.8888888889,Metagente
0.380952381,Metagente
0.2608695652,Metagente
0.4186046512,Metagente
0.3846153846,Metagente
0.7647058824,Metagente
1,Metagente
0.6666666667,Metagente
0.7368421053,Metagente
1,Metagente
0.1333333333,Metagente
1,Metagente
0.5555555556,Metagente
0.3,Metagente
0.2105263158,Metagente
0.24,Metagente
0.6315789474,Metagente
0.6666666667,Metagente
0.7368421053,Metagente
0.3333333333,Metagente
0.4444444444,Metagente
0.1428571429,Metagente
0.8888888889,Metagente
0.5454545455,Metagente
1,Metagente
0.6666666667,Metagente
0.7647058824,Metagente
1,Metagente
0.2222222222,Metagente
0.6666666667,Metagente
0.2608695652,Metagente
0.7777777778,Metagente
0.2352941176,Metagente
0.3333333333,Metagente
0.375,Metagente
0.125,Metagente
0.25,Metagente
0.2,Metagente
0.8947368421,Metagente
0.1538461538,Metagente
1,Metagente
1,Metagente
0.4,Metagente
1,Metagente
0.3111111111,Metagente
0.2307692308,Metagente
0.962962963,Metagente
0.5333333333,Metagente
0.3333333333,Metagente
0.8695652174,Metagente
0.625,Metagente
0.56,Metagente
0.5,Metagente
0.4615384615,Metagente
0.8888888889,Metagente
0.2,Metagente
0,Metagente
0.4347826087,Metagente
0.5,Metagente
0.1875,Metagente
0.2222222222,Metagente
0.3076923077,Metagente
0.1666666667,Metagente
0.8947368421,Metagente
1,Metagente
1,Metagente
0.2,Metagente
0.04651162791,Metagente
0.09523809524,Metagente
1,Metagente
0.9565217391,Metagente
0.5,Metagente
0.25,Metagente
0.4285714286,Metagente
0.1333333333,Metagente
0.5555555556,Metagente
0.5882352941,Metagente
0.1428571429,Metagente
0.9090909091,Metagente
1,Metagente
0.3846153846,Metagente
0.303030303,Metagente
0.3076923077,Metagente
0.9230769231,Metagente
0.2222222222,Metagente
0.7692307692,Metagente
0.170212766,Metagente
0.1176470588,Metagente
0.25,Metagente
0.7272727273,Metagente
0.2857142857,Metagente
0.8148148148,Metagente
0.5454545455,Metagente
0.4285714286,Metagente
0.4444444444,Metagente
1,Metagente
1,Metagente
0.5185185185,Metagente
0.5454545455,Metagente
0.2424242424,Metagente
0.3076923077,Metagente
0.09090909091,Metagente
1,Metagente
0.5,Metagente
0.3703703704,Metagente
0.1052631579,Metagente
0.8571428571,Metagente
0.6153846154,Metagente
1,Metagente
0.75,Metagente
